% 1. Title: Leap Data Database
%
% 2. Sources :
% (a)Creator : Giulio Marin, Fabio Dominio, Pietro Zanuttigh, and Binghamton SRI 2016
% (b)Date : Summer 2016
%
@RELATION gesture

@ATTRIBUTE numFingers  NUMERIC
@ATTRIBUTE fingerTipDist_f1   NUMERIC
@ATTRIBUTE fingerTipDist_f2   NUMERIC
@ATTRIBUTE fingerTipDist_f3   NUMERIC
@ATTRIBUTE fingerTipDist_f4   NUMERIC
@ATTRIBUTE fingerTipDist_f5   NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f1  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f2  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f3  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f4  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f5  NUMERIC
@ATTRIBUTE fingertipInterDist_d1   NUMERIC
@ATTRIBUTE fingertipInterDist_d2   NUMERIC
@ATTRIBUTE fingertipInterDist_d3   NUMERIC
@ATTRIBUTE fingertipInterDist_d4   NUMERIC
@ATTRIBUTE fingerTipPosition_f1x  NUMERIC
@ATTRIBUTE fingerTipPosition_f1y  NUMERIC
@ATTRIBUTE fingerTipPosition_f1z  NUMERIC
@ATTRIBUTE fingerTipPosition_f2x  NUMERIC
@ATTRIBUTE fingerTipPosition_f2y  NUMERIC
@ATTRIBUTE fingerTipPosition_f2z  NUMERIC
@ATTRIBUTE fingerTipPosition_f3x  NUMERIC
@ATTRIBUTE fingerTipPosition_f3y  NUMERIC
@ATTRIBUTE fingerTipPosition_f3z  NUMERIC
@ATTRIBUTE fingerTipPosition_f4x  NUMERIC
@ATTRIBUTE fingerTipPosition_f4y  NUMERIC
@ATTRIBUTE fingerTipPosition_f4z  NUMERIC
@ATTRIBUTE fingerTipPosition_f5x  NUMERIC
@ATTRIBUTE fingerTipPosition_f5y  NUMERIC
@ATTRIBUTE fingerTipPosition_f5z  NUMERIC
@ATTRIBUTE handDirection_x   NUMERIC
@ATTRIBUTE handDirection_y   NUMERIC
@ATTRIBUTE handDirection_z   NUMERIC
@ATTRIBUTE handSphereCenter_x  NUMERIC
@ATTRIBUTE handSphereCenter_y  NUMERIC
@ATTRIBUTE handSphereCenter_z  NUMERIC
@ATTRIBUTE handSphereRadius   NUMERIC
@ATTRIBUTE palmNormal_x  NUMERIC
@ATTRIBUTE palmNormal_y  NUMERIC
@ATTRIBUTE palmNormal_z  NUMERIC
@ATTRIBUTE palmPosition_x   NUMERIC
@ATTRIBUTE palmPosition_y   NUMERIC
@ATTRIBUTE palmPosition_z   NUMERIC
@ATTRIBUTE palmPositionRefined_x  NUMERIC
@ATTRIBUTE palmPositionRefined_y  NUMERIC
@ATTRIBUTE palmPositionRefined_z  NUMERIC
@ATTRIBUTE palmVelocity_x   NUMERIC
@ATTRIBUTE palmVelocity_y   NUMERIC
@ATTRIBUTE palmVelocity_z   NUMERIC
@ATTRIBUTE rotationAngle  NUMERIC
@ATTRIBUTE rotationAxis_x   NUMERIC
@ATTRIBUTE rotationAxis_y   NUMERIC
@ATTRIBUTE rotationAxis_z   NUMERIC
@ATTRIBUTE rotationMatrix_1x  NUMERIC
@ATTRIBUTE rotationMatrix_1y  NUMERIC
@ATTRIBUTE rotationMatrix_1z  NUMERIC
@ATTRIBUTE rotationMatrix_2x  NUMERIC
@ATTRIBUTE rotationMatrix_2y  NUMERIC
@ATTRIBUTE rotationMatrix_2z  NUMERIC
@ATTRIBUTE rotationMatrix_3x  NUMERIC
@ATTRIBUTE rotationMatrix_3y  NUMERIC
@ATTRIBUTE rotationMatrix_3z  NUMERIC
@ATTRIBUTE rotationProbability   NUMERIC
@ATTRIBUTE newScaleFactor  NUMERIC
@ATTRIBUTE translation_x   NUMERIC
@ATTRIBUTE translation_y   NUMERIC
@ATTRIBUTE translation_z   NUMERIC
@ATTRIBUTE translationProbability  NUMERIC
@ATTRIBUTE fingerTipAngles_f1   NUMERIC
@ATTRIBUTE fingerTipAngles_f2   NUMERIC
@ATTRIBUTE fingerTipAngles_f3   NUMERIC
@ATTRIBUTE fingerTipAngles_f4   NUMERIC
@ATTRIBUTE fingerTipAngles_f5   NUMERIC
@ATTRIBUTE projectionPoints_f1x   NUMERIC
@ATTRIBUTE projectionPoints_f1y   NUMERIC
@ATTRIBUTE projectionPoints_f1z   NUMERIC
@ATTRIBUTE projectionPoints_f2x   NUMERIC
@ATTRIBUTE projectionPoints_f2y   NUMERIC
@ATTRIBUTE projectionPoints_f2z   NUMERIC
@ATTRIBUTE projectionPoints_f3x   NUMERIC
@ATTRIBUTE projectionPoints_f3y   NUMERIC
@ATTRIBUTE projectionPoints_f3z   NUMERIC
@ATTRIBUTE projectionPoints_f4x   NUMERIC
@ATTRIBUTE projectionPoints_f4y   NUMERIC
@ATTRIBUTE projectionPoints_f4z   NUMERIC
@ATTRIBUTE projectionPoints_f5x   NUMERIC
@ATTRIBUTE projectionPoints_f5y   NUMERIC
@ATTRIBUTE projectionPoints_f5z   NUMERIC
@ATTRIBUTE fingerTipElevation_f1   NUMERIC
@ATTRIBUTE fingerTipElevation_f2   NUMERIC
@ATTRIBUTE fingerTipElevation_f3   NUMERIC
@ATTRIBUTE fingerTipElevation_f4   NUMERIC
@ATTRIBUTE fingerTipElevation_f5   NUMERIC
@ATTRIBUTE class { G0, G1, G2, G3, G4, G5, G6, G7, G8, G9 }

@DATA
2,101.716003,107.213997,0.000000,0.000000,0.000000,1.009792,1.064384,0.000000,0.000000,0.000000,55.646599,0.000000,0.000000,0.000000,38.617199,326.864990,96.475304,93.178497,324.773010,85.740898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006333,0.811921,-0.583732,64.126503,270.752991,111.296997,56.841900,-0.276613,-0.562389,-0.779233,64.642998,246.854996,153.634003,63.044601,247.667007,153.854004,8.492720,-15.791400,-3.029600,0.165007,-0.193504,-0.556415,0.808059,0.986926,0.134194,0.089273,-0.131269,0.990622,-0.037892,-0.093521,0.025678,0.995286,0.000270,100.729225,82.181198,14.283300,24.407301,0.999723,2.662845,2.579145,0.000000,0.000000,0.000000,39.939709,157.312943,218.375046,94.527740,151.793076,210.105118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.073163,2.115077,0.000000,0.000000,0.000000,G5
2,100.238998,103.624001,0.000000,0.000000,0.000000,1.022119,1.056643,0.000000,0.000000,0.000000,55.687500,0.000000,0.000000,0.000000,32.936901,276.688995,93.342003,87.528297,275.123993,82.459702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019849,0.740785,-0.671449,66.420799,230.278000,123.613998,53.175301,-0.380383,-0.626672,-0.680140,65.903702,207.462006,157.906006,66.174599,211.593994,158.813995,-6.457240,16.225300,-17.030199,0.143337,0.634480,-0.611494,0.472769,0.993873,0.063555,0.090426,-0.071513,0.993579,0.087669,-0.084274,-0.093598,0.992037,0.019294,98.069016,-1.115540,-47.558498,-1.731520,0.978452,2.234854,2.381164,0.000000,0.000000,0.000000,35.748291,171.765015,188.445313,90.440201,166.448685,180.963226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.444278,1.495915,0.000000,0.000000,0.000000,G5
2,100.918999,103.399002,0.000000,0.000000,0.000000,1.027048,1.052296,0.000000,0.000000,0.000000,55.957401,0.000000,0.000000,0.000000,-35.077000,254.878006,103.433998,17.319000,253.542999,83.834900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.123516,0.782022,-0.610889,9.503570,203.313004,120.406998,55.605999,-0.065039,-0.620659,-0.781379,9.936650,185.720001,161.533005,12.919500,187.145996,161.285004,-47.464199,-22.314199,4.309230,0.216946,-0.283271,0.426687,-0.858892,0.978440,-0.187708,-0.086141,0.182042,0.980827,-0.069564,0.097547,0.052383,0.993851,0.003339,98.260841,-67.237000,-22.988800,5.479020,0.996609,2.162495,2.319275,0.000000,0.000000,0.000000,-17.727194,145.030457,189.243164,35.219337,140.209854,172.366913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.429522,1.474883,0.000000,0.000000,0.000000,G5
2,112.789001,112.904999,0.000000,0.000000,0.000000,1.031838,1.032894,0.000000,0.000000,0.000000,56.069901,0.000000,0.000000,0.000000,-93.976700,305.183990,106.927002,-44.192600,301.915009,81.340202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.196374,0.687803,-0.698831,-51.773399,250.347000,121.309998,54.874901,0.061601,-0.702646,-0.708868,-41.771198,219.544006,158.518997,-40.330200,221.981995,160.425995,0.963466,-4.414840,-13.857600,0.136383,0.542620,0.027263,-0.839536,0.993448,-0.114006,-0.007937,0.114281,0.990721,0.073562,-0.000523,-0.073987,0.997259,0.000721,109.308853,-60.201500,46.937199,0.843697,0.999245,2.074601,2.563989,0.000000,0.000000,0.000000,-63.806362,199.511917,214.293396,-12.872269,192.215057,192.799042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.405533,1.459107,0.000000,0.000000,0.000000,G5
2,107.183998,110.566002,0.000000,0.000000,0.000000,1.016774,1.048859,0.000000,0.000000,0.000000,54.559200,0.000000,0.000000,0.000000,-58.306900,342.359009,54.378399,-7.916880,340.553986,33.538700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.171666,0.688448,-0.704678,-21.032000,296.281006,81.573502,54.712299,0.020702,-0.712617,-0.701248,-12.694300,268.553986,117.313004,-18.066200,266.036987,124.834999,4.078930,-8.179740,-5.380250,0.024956,0.194297,0.465266,0.863583,0.999700,0.021581,-0.011559,-0.021524,0.999756,0.004974,0.011664,-0.004724,0.999921,0.000280,105.415970,32.873600,39.161900,-49.090801,0.999670,2.583820,2.684770,0.000000,0.000000,0.000000,-22.705704,199.584229,200.519058,28.507002,194.479935,183.056412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.967316,2.012777,0.000000,0.000000,0.000000,G5
2,107.901001,108.522003,0.000000,0.000000,0.000000,1.031374,1.037309,0.000000,0.000000,0.000000,55.307899,0.000000,0.000000,0.000000,-46.280102,317.596985,50.998199,5.387110,313.545013,31.683901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.193006,0.659469,-0.726532,-11.352700,263.571014,69.177101,58.773701,-0.005975,-0.741231,-0.671223,2.722700,251.016998,120.342003,-5.712360,257.571014,119.282997,75.178200,-45.133099,66.245796,0.045537,0.955694,-0.233857,0.178774,0.999910,0.007907,0.010823,-0.008370,0.999020,0.043463,-0.010469,-0.043549,0.998996,0.014500,104.619209,13.930100,-24.861799,-3.364650,0.983212,2.498036,2.557222,0.000000,0.000000,0.000000,-11.283123,198.018188,182.737244,40.652027,193.050720,164.431534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.733198,1.746467,0.000000,0.000000,0.000000,G5
3,99.731201,103.691002,95.385902,0.000000,0.000000,1.052129,1.093906,1.006283,0.000000,0.000000,40.517799,41.365398,0.000000,0.000000,-56.397202,285.279999,113.857002,-19.196501,301.170990,116.152000,14.982200,279.653015,107.212997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033644,0.892330,-0.450129,-21.532900,214.944000,106.221001,74.541901,-0.084097,-0.451314,-0.888394,-15.631200,208.985992,163.492996,-15.124500,211.957993,161.429993,18.667601,-55.788101,11.789500,0.093221,0.424700,-0.233096,0.874812,0.996441,0.081003,0.023311,-0.081863,0.995894,0.038648,-0.020085,-0.040419,0.998981,0.024082,94.790237,22.897900,-31.855301,10.174600,0.951243,2.408795,3.128541,2.402862,0.000000,0.000000,-49.493084,102.164078,206.228424,-11.892176,107.440475,213.877869,21.737209,100.491882,197.589447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.164897,2.290388,2.118141,0.000000,0.000000,G6
3,105.178001,108.317001,98.829399,0.000000,0.000000,1.062311,1.094013,0.998184,0.000000,0.000000,41.202000,50.139900,0.000000,0.000000,-39.217499,306.976990,127.698997,-2.087870,323.777008,133.761993,29.517799,293.786987,108.947998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055837,0.905530,-0.420592,-3.771970,246.929001,134.362000,61.370499,-0.177085,-0.423553,-0.888394,4.923610,223.369995,173.783997,6.977400,227.373993,182.167007,11.650500,-31.290701,-21.797800,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,99.008568,0.000000,0.000000,0.000000,0.000000,2.462568,3.038283,2.395482,0.000000,0.000000,-26.572792,101.912964,222.945190,11.148131,109.123718,233.462128,41.721649,95.872482,200.873459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.287251,2.394208,2.207506,0.000000,0.000000,G6
3,102.570000,108.024002,97.546700,0.000000,0.000000,1.050756,1.106625,0.999289,0.000000,0.000000,42.712101,48.624298,0.000000,0.000000,2.316750,314.238007,127.776001,41.017799,330.701996,135.225998,71.208099,299.089996,113.929001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012837,0.902088,-0.431362,29.686899,251.022995,133.309006,62.663799,-0.208540,-0.419495,-0.883479,37.934898,230.014008,174.233994,25.739000,230.123001,173.766998,63.652100,-5.299450,17.571301,0.064086,0.440043,0.174496,0.880859,0.998345,0.056570,-0.010379,-0.056254,0.998010,0.028497,0.011971,-0.027866,0.999540,0.084356,97.615799,41.862801,3.420860,0.470926,0.876217,2.496202,3.000292,2.417933,0.000000,0.000000,-0.614994,108.217026,226.291473,37.930275,113.734070,238.976105,68.363739,99.209915,209.508011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.339605,2.463920,2.269868,0.000000,0.000000,G6
3,102.334999,106.429001,97.915604,0.000000,0.000000,1.054394,1.096573,1.008857,0.000000,0.000000,43.216301,48.688702,0.000000,0.000000,41.546902,318.502014,122.962997,81.085800,331.984009,134.033005,109.777000,298.842010,112.845001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086082,0.882408,-0.462543,64.220703,257.063995,132.940994,60.579601,-0.192762,-0.440742,-0.876692,68.927696,234.020004,173.811005,61.325298,234.500000,176.432007,7.044620,-22.038799,-12.566200,0.073501,0.292507,0.648316,0.702941,0.997531,0.052132,-0.047053,-0.051108,0.998435,0.022710,0.048164,-0.020250,0.998634,0.020871,97.055710,38.074902,0.605318,-4.274050,0.973423,2.512053,2.960068,2.408359,0.000000,0.000000,21.941769,117.534012,228.306946,60.604366,122.033234,244.085571,90.756775,103.869766,215.046082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.346586,2.451472,2.276577,0.000000,0.000000,G6
3,98.624702,101.056999,92.139198,0.000000,0.000000,1.071215,1.097632,1.000769,0.000000,0.000000,42.347301,47.250000,0.000000,0.000000,20.179899,271.352997,87.576897,60.059502,285.282990,90.553802,85.845299,248.623001,75.596497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076952,0.794935,-0.601795,48.092400,213.171997,108.622002,61.112202,-0.256658,-0.567450,-0.782386,55.497398,203.804993,150.162003,55.972900,204.227997,151.126007,-0.198913,-2.110190,-5.016110,0.106970,0.821366,-0.356572,0.445213,0.998140,0.045860,0.040160,-0.049208,0.995011,0.086787,-0.035980,-0.088602,0.995417,0.000968,92.068619,-19.894400,-46.088200,-36.812698,0.998946,2.170039,3.058275,2.199838,0.000000,0.000000,7.516868,140.540466,186.606796,46.446053,144.652390,197.016327,73.629051,122.425880,171.132355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.787336,1.921484,1.724274,0.000000,0.000000,G6
3,100.558998,102.740997,93.388199,0.000000,0.000000,1.070423,1.093645,0.994088,0.000000,0.000000,41.825699,45.390202,0.000000,0.000000,6.593820,307.247986,68.478302,46.081200,321.011993,67.647003,72.254402,285.885010,55.759201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020985,0.742991,-0.668972,37.741199,249.229004,95.102699,59.492199,-0.281561,-0.637645,-0.717030,46.800499,243.350006,134.906006,51.464199,233.444000,143.917999,14.406300,54.778000,-27.850901,0.079900,0.845038,-0.487305,-0.220101,0.999088,-0.018881,0.038300,0.016253,0.997567,0.067788,-0.039487,-0.067103,0.996964,0.020765,93.943512,-13.155000,33.870300,-20.223600,0.973408,2.267739,3.069430,2.318607,0.000000,0.000000,2.761733,171.569809,190.639816,42.005447,176.706726,197.576141,68.547928,154.654312,173.916321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.943836,2.067434,1.880118,0.000000,0.000000,G6
3,101.649002,103.987999,95.304398,0.000000,0.000000,1.065324,1.089834,0.998832,0.000000,0.000000,42.336601,44.519001,0.000000,0.000000,14.294400,339.489014,63.769299,54.523300,352.681000,63.780998,80.494904,318.981995,50.674801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020951,0.767130,-0.641150,44.592800,282.209015,86.595100,57.719002,-0.256143,-0.615768,-0.745131,52.954102,271.247009,128.429993,51.005600,257.678986,130.470001,28.194500,86.626801,1.075760,0.024302,-0.708090,0.093229,-0.699941,0.999853,-0.017028,-0.002119,0.016989,0.999707,-0.017226,0.002412,0.017187,0.999849,0.053375,95.416153,7.057280,34.014198,-4.659840,0.924510,2.413152,3.094460,2.425447,0.000000,0.000000,9.688407,170.838547,204.723557,49.687782,175.626373,211.759277,76.013550,154.895218,187.814835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.304076,2.418892,2.241728,0.000000,0.000000,G6
3,104.345001,108.488998,96.738098,0.000000,0.000000,1.058645,1.100685,0.981467,0.000000,0.000000,42.097900,44.703800,0.000000,0.000000,-83.363503,346.303986,55.917999,-46.992802,365.924988,47.892502,-19.304899,335.066010,31.172800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.175970,0.757281,-0.628935,-31.532700,305.747986,82.464798,57.985901,-0.091176,-0.648697,-0.755566,-23.691099,281.028015,111.291000,-22.282499,281.317993,111.556999,-67.983002,-12.671000,-8.328680,0.177309,-0.232173,-0.296477,-0.926389,0.985167,-0.162319,0.055665,0.164478,0.985700,-0.036645,-0.048921,0.045257,0.997777,0.000283,98.564880,-96.334099,13.830900,-15.535500,0.999705,2.420691,3.029927,2.553889,0.000000,0.000000,-40.822731,163.231216,207.963104,-2.075390,172.624405,208.431976,22.493349,155.188644,180.564072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.452699,2.589725,2.409889,0.000000,0.000000,G6
3,107.361000,112.332001,107.963997,0.000000,0.000000,1.028951,1.076591,1.034732,0.000000,0.000000,39.301399,44.778301,0.000000,0.000000,-79.943901,374.251007,112.824997,-46.356499,393.466003,119.699997,-4.043190,383.889008,108.611000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.140097,0.944170,-0.298186,-39.006001,326.475006,112.647003,63.555199,0.036979,-0.295957,-0.954485,-29.044800,285.455994,145.246994,-33.515598,285.299988,134.908005,57.968300,-235.070999,186.483002,0.368323,-0.690692,0.539548,-0.481490,0.964927,-0.198355,-0.171961,0.148368,0.952457,-0.266108,0.216569,0.231261,0.948481,0.000235,104.340607,1.003700,43.275799,67.260399,0.990317,2.624769,3.031244,2.592858,0.000000,0.000000,-33.583893,61.812286,211.498810,1.598751,70.276306,221.769165,42.278015,71.711792,207.202225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.171474,3.280604,3.168819,0.000000,0.000000,G6
3,106.583000,110.602997,101.742996,0.000000,0.000000,1.048864,1.088416,1.001232,0.000000,0.000000,40.617599,42.656300,0.000000,0.000000,-80.352898,318.608002,102.889999,-43.537498,335.684998,104.556999,-7.483130,316.532990,92.194298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104408,0.909023,-0.403456,-43.385201,261.013000,90.527603,69.158897,0.051305,-0.400210,-0.914986,-32.322399,233.628998,145.688995,-32.397701,236.291000,146.477005,3.603060,-38.497101,-4.792130,0.102267,0.258299,-0.320714,0.911276,0.995124,0.092598,0.033971,-0.093464,0.995313,0.024842,-0.031511,-0.027896,0.999114,0.000019,101.618378,-1.330500,-64.330803,-7.583860,0.986439,2.537468,3.082741,2.520092,0.000000,0.000000,-53.572258,85.443710,206.376404,-15.607637,92.515076,212.484253,18.756763,88.076691,193.591156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.524149,2.632466,2.473182,0.000000,0.000000,G6
2,87.765198,98.198303,0.000000,0.000000,0.000000,1.507314,1.686501,0.000000,0.000000,0.000000,145.362000,0.000000,0.000000,0.000000,12.083900,270.024994,179.988998,138.320007,207.893005,143.464996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164579,0.760058,-0.628670,72.355904,236.115005,232.878006,82.776299,-0.240257,-0.587274,-0.772907,59.870399,199.768005,201.966995,61.780201,200.593002,207.326996,15.902300,-14.260900,-11.456000,0.298546,-0.270258,0.160125,0.949379,0.958996,0.277327,-0.058447,-0.281156,0.956899,-0.072766,0.035748,0.086216,0.995635,0.328406,58.225842,29.197399,15.943200,-7.393380,0.661151,1.235468,1.011183,0.000000,0.000000,0.000000,-3.398003,198.526550,239.127808,123.411919,139.044540,200.411926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.615601,1.555722,0.000000,0.000000,0.000000,G7
2,93.669601,106.105003,0.000000,0.000000,0.000000,1.365983,1.547334,0.000000,0.000000,0.000000,145.792999,0.000000,0.000000,0.000000,-28.393499,297.001007,153.960999,109.098000,260.487000,122.044998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115028,0.830076,-0.545658,39.292301,211.628998,130.770996,71.820999,-0.117519,-0.534075,-0.837229,26.608700,225.360992,178.791000,27.861601,233.046997,184.686996,2.717220,-9.970090,5.085380,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,68.573280,0.000000,0.000000,0.000000,0.000000,1.745282,1.573172,0.000000,0.000000,0.000000,-46.712547,164.805359,240.861023,90.442932,125.866531,210.539001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.322440,2.365039,0.000000,0.000000,0.000000,G7
2,93.931999,104.966003,0.000000,0.000000,0.000000,1.418860,1.585524,0.000000,0.000000,0.000000,148.832001,0.000000,0.000000,0.000000,-67.086197,284.667999,146.042007,69.400497,245.227997,101.692001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.061517,0.775288,-0.628605,-1.127120,191.899994,114.047997,77.881203,-0.163670,-0.613437,-0.772598,-6.429840,216.501007,168.343002,1.289850,218.899002,171.472000,-0.312112,10.096100,-5.335740,0.093052,0.683359,-0.725933,-0.077727,0.997694,-0.009368,0.067223,0.005076,0.997954,0.063741,-0.067683,-0.063253,0.995700,0.071774,66.202629,-37.842999,-13.604700,-13.891100,0.909390,1.462238,1.376238,0.000000,0.000000,0.000000,-74.761673,187.935333,224.473053,61.374527,144.078094,183.704544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.884668,1.970730,0.000000,0.000000,0.000000,G7
2,91.997299,106.206001,0.000000,0.000000,0.000000,1.364759,1.575550,0.000000,0.000000,0.000000,145.981995,0.000000,0.000000,0.000000,-48.321701,282.673004,108.230003,87.833603,246.130997,70.321198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058283,0.750359,-0.658456,18.331499,192.589005,85.604797,76.148804,-0.133792,-0.647756,-0.750008,10.087400,217.597000,136.813004,1.899420,218.391006,164.557007,3.089570,0.411297,-6.690090,0.038629,0.585102,0.469854,-0.660979,0.999509,-0.025321,-0.018434,0.025731,0.999419,0.022364,0.017857,-0.022828,0.999580,0.071796,67.409157,17.154600,-0.548134,-34.417702,0.894517,1.615237,1.460413,0.000000,0.000000,0.000000,-56.366226,179.104553,199.113525,79.469849,138.452682,164.811218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.047573,2.128826,0.000000,0.000000,0.000000,G7
2,93.113701,106.073997,0.000000,0.000000,0.000000,1.359977,1.549269,0.000000,0.000000,0.000000,145.231995,0.000000,0.000000,0.000000,-13.761600,282.117004,106.640999,122.851997,241.865997,78.194099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080939,0.734898,-0.673330,48.298199,182.970001,84.656998,82.776100,-0.122997,-0.663019,-0.738429,41.872898,216.205002,141.720001,32.860802,217.828995,142.860992,18.650600,-12.525100,7.570910,0.034303,0.631650,0.734982,0.246616,0.999646,0.008731,-0.025116,-0.008185,0.999730,0.021770,0.025299,-0.021557,0.999447,0.044321,68.466949,33.555099,-2.317420,2.635590,0.938478,1.618349,1.386645,0.000000,0.000000,0.000000,-24.640512,183.340271,197.142456,111.921997,142.625427,169.120529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.963119,1.972337,0.000000,0.000000,0.000000,G7
2,93.060204,105.580002,0.000000,0.000000,0.000000,1.362769,1.546106,0.000000,0.000000,0.000000,144.781998,0.000000,0.000000,0.000000,40.916500,291.109009,127.900002,169.755997,236.932007,90.123100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190755,0.702568,-0.685574,84.873199,187.108002,97.097099,87.366798,-0.248617,-0.641050,-0.726116,91.222801,218.990997,158.371002,92.896797,218.860992,158.076004,16.059799,-2.298620,11.326000,0.163927,0.096291,-0.058004,0.993662,0.986718,0.162085,0.010749,-0.162234,0.986639,0.014941,-0.008183,-0.016487,0.999831,0.013354,68.287636,52.498501,1.999860,16.559000,0.986007,1.462943,1.478212,0.000000,0.000000,0.000000,17.140039,203.538147,213.352661,143.611771,140.640427,184.085541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.825280,2.007050,0.000000,0.000000,0.000000,G7
2,95.456398,105.427002,0.000000,0.000000,0.000000,1.373932,1.517447,0.000000,0.000000,0.000000,145.414993,0.000000,0.000000,0.000000,-8.968120,346.829987,140.800995,118.081001,308.204987,81.537003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044385,0.808299,-0.587097,52.930901,255.649002,103.045998,75.085602,-0.262425,-0.557604,-0.787534,51.989601,275.117004,156.716995,54.028099,275.317993,158.162994,-13.501100,-9.397540,-10.897000,0.222779,-0.614863,-0.611361,-0.498178,0.984630,-0.100778,0.142644,0.119357,0.984524,-0.128321,-0.127504,0.143375,0.981421,0.001465,69.476753,-49.152302,61.539501,2.571150,0.998509,1.827105,1.830364,0.000000,0.000000,0.000000,-17.724413,187.368393,256.623749,108.915825,141.297165,202.768234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.839518,2.972112,0.000000,0.000000,0.000000,G7
